app,msgid,context,locations,comments,ct_app,po_translation,runtime_translation,effective_translation,proposed_translation,domain,priority,a1_status,a1_reviewer,a1_notes,a2_status,a2_reviewer,a2_notes,a3_status,a3_reviewer,a3_notes,qa_flags,cross_app_conflict,release_status,references
erpnext,Period Closing Voucher,,,,erpnext,قيد إغلاق الفترة,,قيد إغلاق الفترة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Merge Invoices Based On,,,,erpnext,,دمج الفواتير بناء على,دمج الفواتير بناء على,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Payment References,,,,erpnext,المراجع الدفع,,المراجع الدفع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Day(s) after invoice date,,,,erpnext,يوم (أيام) بعد تاريخ الفاتورة,,يوم (أيام) بعد تاريخ الفاتورة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Making Journal Entries against advance accounts: {0} is not recommended. These Journals won't be available for Reconciliation.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Asset Account,,,,erpnext,حساب الأصول,,حساب الأصول,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Bank Transaction {0} added as Journal Entry,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Accounting Period,,,,erpnext,فترة المحاسبة,,فترة المحاسبة,,accounts,pending,,,,,,,,,,,,Approved,
frappe,Chart Options,,,,frappe,خيارات الرسم البياني,,خيارات الرسم البياني,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Cost Centers,,,,erpnext,مراكز التكلفة,مراكز التكلفة,مراكز التكلفة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Landed Cost Voucher,,,,erpnext,هبطت التكلفة قسيمة,,هبطت التكلفة قسيمة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,You selected the account group {1} as {2} Account in row {0}. Please select a single account.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,On Payment Charge Processed,,,,frappe,,,,,accounts,missing,,,,,,,,,,,,Pending,
frappe,Cannot edit Standard charts,,,,frappe,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Cost Center with Allocation records can not be converted to a group,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Resend Payment Email,,,,erpnext,إعادة إرسال الدفعة عبر البريد الإلكتروني,,إعادة إرسال الدفعة عبر البريد الإلكتروني,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Supplier Invoice Date cannot be greater than Posting Date,,,,erpnext,تاريخ فاتورة المورد لا يمكن أن تكون أكبر من تاريخ الإنشاء<br> Supplier Invoice Date cannot be greater than Posting Date,,تاريخ فاتورة المورد لا يمكن أن تكون أكبر من تاريخ الإنشاء<br> Supplier Invoice Date cannot be greater than Posting Date,,accounts,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,"Warehouse {0} is not linked to any account, please mention the account in the warehouse record or set default inventory account in company {1}.",,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Loans and Advances (Assets),,,,erpnext,القروض والسلفيات (الأصول),,القروض والسلفيات (الأصول),,accounts,pending,,,,,,,,,,,,Approved,
erpnext,The Payment Term at row {0} is possibly a duplicate.,,,,erpnext,قد يكون مصطلح الدفع في الصف {0} مكررا.,,قد يكون مصطلح الدفع في الصف {0} مكررا.,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,At least one account with exchange gain or loss is required,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Billing currency must be equal to either default company's currency or party account currency,,,,erpnext,يجب أن تكون عملة الفوترة مساوية لعملة الشركة الافتراضية أو عملة حساب الطرف,,يجب أن تكون عملة الفوترة مساوية لعملة الشركة الافتراضية أو عملة حساب الطرف,,accounts,pending,,,,,,,,,,,,Approved,
frappe,Password missing in Email Account,,,,frappe,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Please create purchase receipt or purchase invoice for the item {0},,,,erpnext,الرجاء إنشاء إيصال شراء أو فاتورة شراء للعنصر {0},,الرجاء إنشاء إيصال شراء أو فاتورة شراء للعنصر {0},,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Against Expense Account,,,,erpnext,مقابل حساب المصاريف,,مقابل حساب المصاريف,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Synchronize all accounts every hour,,,,erpnext,مزامنة جميع الحسابات كل ساعة,,مزامنة جميع الحسابات كل ساعة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Recreate Stock Ledgers,,,,erpnext,,إعادة إنشاء دفاتر أستاذ المخزون,إعادة إنشاء دفاتر أستاذ المخزون,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Please set Fixed Asset Account in {} against {}.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Cannot cancel Asset Depreciation Schedule {0} as it has a draft journal entry {1}.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Parent Account Missing,,,,erpnext,,الحساب الأب مفقود,الحساب الأب مفقود,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Cash or Bank Account is mandatory for making payment entry,,,,erpnext,الحساب النقدي أو البنكي مطلوب لعمل مدخل بيع <br>Cash or Bank Account is mandatory for making payment entry,,الحساب النقدي أو البنكي مطلوب لعمل مدخل بيع <br>Cash or Bank Account is mandatory for making payment entry,,accounts,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,Payment Ledger Entry,,,,erpnext,,قيد دفتر أستاذ الدفع,قيد دفتر أستاذ الدفع,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Invoice already created for all billing hours,,,,erpnext,الفاتورة التي تم إنشاؤها بالفعل لجميع ساعات الفوترة,,الفاتورة التي تم إنشاؤها بالفعل لجميع ساعات الفوترة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Payments,,,,erpnext,المدفوعات,,المدفوعات,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Inter Company Journal Entry,,,,erpnext,الدخول المشترك بين الشركة,,الدخول المشترك بين الشركة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Voucher,,,,erpnext,,السند,السند,,accounts,missing,Approved,Mona Khalil - Arabic Localization Lead,,Approved,Hesham Farouk - Egyptian Construction Accountant (EAS 48 / ETA),,Approved,Nadia Mostafa - Translation QA / Structural Review,,,,Released,glossary v1.0
erpnext,Total payments amount can't be greater than {},,,,erpnext,لا يمكن أن يكون إجمالي المدفوعات أكبر من {},,لا يمكن أن يكون إجمالي المدفوعات أكبر من {},,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Select Difference Account,,,,erpnext,حدد حساب الفرق,,حدد حساب الفرق,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Cash/Bank Account,,,,erpnext,حساب النقد / البنك,,حساب النقد / البنك,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Can only make payment against unbilled {0},,,,erpnext,يمكن إجراء دفعة فقط مقابل فاتورة غير مدفوعة {0},,يمكن إجراء دفعة فقط مقابل فاتورة غير مدفوعة {0},,accounts,pending,,,,,,,,,,,,Approved,
erpnext,From Invoice Date,,,,erpnext,من تاريخ الفاتورة,,من تاريخ الفاتورة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Opening Invoice Creation Tool Item,,,,erpnext,أداة إنشاء فاتورة بند افتتاحية,,أداة إنشاء فاتورة بند افتتاحية,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Error while processing deferred accounting for {0},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Account Paid To,,,,erpnext,حساب مدفوع ل,,حساب مدفوع ل,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Row #{0}: Expense account {1} is not valid for Purchase Invoice {2}. Only expense accounts from non-stock items are allowed.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,There was an error creating Bank Account while linking with Plaid.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Payment From / To,,,,erpnext,الدفع من / إلى,,الدفع من / إلى,,accounts,pending,,,,,,,,,,,,Approved,
frappe,No Email Account,,,,frappe,ليس لديك حساب البريد الإلكتروني,,ليس لديك حساب البريد الإلكتروني,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Accounting Ledger,,,,erpnext,موازنة دفتر الأستاذ,,موازنة دفتر الأستاذ,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Month(s) after the end of the invoice month,,,,erpnext,شهر (أشهر) بعد نهاية شهر الفاتورة,,شهر (أشهر) بعد نهاية شهر الفاتورة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,POS Invoices will be unconsolidated in a background process,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Invoiced Amount,,,,erpnext,قيمة الفواتير,,قيمة الفواتير,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Invalid Parent Account,,,,erpnext,حساب الوالد غير صالح,,حساب الوالد غير صالح,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Accounts Receivable,,,,erpnext,الحسابات المدينة,,الحسابات المدينة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Invoice Portion (%),,,,erpnext,,جزء الفاتورة (%),جزء الفاتورة (%),,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Subscription Invoice,,,,erpnext,فاتورة الاشتراك,,فاتورة الاشتراك,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Recipient Message And Payment Details,,,,erpnext,مستلم رسالة وتفاصيل الدفع,,مستلم رسالة وتفاصيل الدفع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Financial reports will be generated using GL Entry doctypes (should be enabled if Period Closing Voucher is not posted for all years sequentially or missing) ,,,,erpnext,,,,,accounts,missing,,,,,,,,,,whitespace,,Pending,
erpnext,Item Tax Row {0} must have account of type Tax or Income or Expense or Chargeable,,,,erpnext,ضريبة البند يجب أن يكون الصف {0} حسابا من نوع الضريبة أو الدخل أو المصاريف أو الرسوم\n<br>\nItem Tax Row {0} must have account of type Tax or Income or Expense or Chargeable,,ضريبة البند يجب أن يكون الصف {0} حسابا من نوع الضريبة أو الدخل أو المصاريف أو الرسوم\n<br>\nItem Tax Row {0} must have account of type Tax or Income or Expense or Chargeable,,accounts,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,Accounting Dimensions,,,,erpnext,أبعاد المحاسبة,,أبعاد المحاسبة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Action if Accumulative Monthly Budget Exceeded on Cumulative Expense,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Raw Material Voucher No,,,,erpnext,,رقم سند المادة الخام,رقم سند المادة الخام,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Account with child nodes cannot be set as ledger,,,,erpnext,الحساب لديه حسابات فرعية لا يمكن إضافته لدفتر الأستاذ.\n<br>\nAccount with child nodes cannot be set as ledger,,الحساب لديه حسابات فرعية لا يمكن إضافته لدفتر الأستاذ.\n<br>\nAccount with child nodes cannot be set as ledger,,accounts,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,Accounts Frozen Till Date,,,,erpnext,الحسابات المجمدة حتى تاريخ,,الحسابات المجمدة حتى تاريخ,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Advance Amount,,,,erpnext,المبلغ مقدما,,المبلغ مقدما,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Auto Reconcile Payments,,,,erpnext,,تسوية المدفوعات تلقائيا,تسوية المدفوعات تلقائيا,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Accounts,,,,erpnext,الحسابات,الحسابات,الحسابات,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Discounted Invoice,,,,erpnext,فاتورة مخفضة,,فاتورة مخفضة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Please add the account to root level Company - {0},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Certificate No,,,,erpnext,شهادة رقم,,شهادة رقم,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,{0} Budget for Account {1} against {2} {3} is {4}. It is already exceeded by {5}.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Bank/Cash Account {0} doesn't belong to company {1},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,"Please set {0} to {1}, the same account that was used in the original invoice {2}.",,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Account {0} is frozen,,,,erpnext,الحساب {0} مجمد\n<br>\nAccount {0} is frozen,,الحساب {0} مجمد\n<br>\nAccount {0} is frozen,,accounts,pending,,,,,,,,,,html_imbalance,,Approved,
frappe,Email Account added multiple times,,,,frappe,تمت إضافة حساب البريد الإلكتروني عدة مرات,,تمت إضافة حساب البريد الإلكتروني عدة مرات,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Tax Withholding Account,,,,erpnext,حساب حجب الضرائب,,حساب حجب الضرائب,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Opening Invoice Creation Tool,,,,erpnext,أداة إنشاء فاتورة افتتاحية,,أداة إنشاء فاتورة افتتاحية,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Only Value available for Payment Entry,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Select an invoice to load summary data,,,,erpnext,,حدد فاتورة لتحميل بيانات الملخص,حدد فاتورة لتحميل بيانات الملخص,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Row {0}: Please check 'Is Advance' against Account {1} if this is an advance entry.,,,,erpnext,"الصف {0}: يرجى اختيار ""دفعة مقدمة"" مقابل الحساب {1} إذا كان هذا الادخال دفعة مقدمة.",,"الصف {0}: يرجى اختيار ""دفعة مقدمة"" مقابل الحساب {1} إذا كان هذا الادخال دفعة مقدمة.",,accounts,pending,,,,,,,,,,,,Approved,
erpnext,"If this option is configured 'Yes', ERPNext will prevent you from creating a Purchase Invoice without creating a Purchase Receipt first. This configuration can be overridden for a particular supplier by enabling the 'Allow Purchase Invoice Creation Without Purchase Receipt' checkbox in the Supplier master.",,,,erpnext,إذا تم تكوين هذا الخيار &quot;نعم&quot; ، سيمنعك ERPNext من إنشاء فاتورة شراء دون إنشاء إيصال شراء أولاً. يمكن تجاوز هذا التكوين لمورد معين عن طريق تمكين مربع الاختيار &quot;السماح بإنشاء فاتورة الشراء بدون إيصال شراء&quot; في مدير المورد.,,إذا تم تكوين هذا الخيار &quot;نعم&quot; ، سيمنعك ERPNext من إنشاء فاتورة شراء دون إنشاء إيصال شراء أولاً. يمكن تجاوز هذا التكوين لمورد معين عن طريق تمكين مربع الاختيار &quot;السماح بإنشاء فاتورة الشراء بدون إيصال شراء&quot; في مدير المورد.,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Payment Request is already created,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Create Sample Retention Stock Entry,,,,erpnext,إنشاء نموذج إدخال مخزون الاحتفاظ,,إنشاء نموذج إدخال مخزون الاحتفاظ,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Accounts Receivable Unpaid Account,,,,erpnext,حسابات القبض غير المدفوعة,,حسابات القبض غير المدفوعة,,accounts,pending,,,,,,,,,,,,Approved,
frappe,"If set, only user with these roles can access this chart. If not set, DocType or Report permissions will be used.",,,,frappe,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,GENERAL LEDGER,,,,erpnext,,دفتر الأستاذ العام,دفتر الأستاذ العام,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Invalid POS Invoices,,,,erpnext,فواتير نقاط البيع غير صالحة,,فواتير نقاط البيع غير صالحة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Cost Center Name,,,,erpnext,اسم مركز تكلفة,,اسم مركز تكلفة,,accounts,pending,,,,,,,,,,,,Approved,
frappe,You can change the retention policy from {0}.,,,,frappe,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Select a Payment Method.,,,,erpnext,,تحديد طريقة دفع.,تحديد طريقة دفع.,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Please select Unrealized Profit / Loss account or add default Unrealized Profit / Loss account account for company {0},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,"Set the filters here. For example:
<pre class=""small text-muted""><code>
[{
	fieldname: ""company"",
	label: __(""Company""),
	fieldtype: ""Link"",
	options: ""Company"",
	default: frappe.defaults.get_user_default(""Company""),
	reqd: 1
},
{
	fieldname: ""account"",
	label: __(""Account""),
	fieldtype: ""Link"",
	options: ""Account"",
	reqd: 1
}]
</code></pre>",,,,frappe,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch;html_imbalance,,Pending,
erpnext,Accounting Dimension Detail,,,,erpnext,البعد المحاسبي التفاصيل,,البعد المحاسبي التفاصيل,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,POS Opening Entry cannot be cancelled as unconsolidated Invoices exists.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,"To allow over billing, update ""Over Billing Allowance"" in Accounts Settings or the Item.",,,,erpnext,للسماح بزيادة الفواتير ، حدّث &quot;Over Billing Allowance&quot; في إعدادات الحسابات أو العنصر.,,للسماح بزيادة الفواتير ، حدّث &quot;Over Billing Allowance&quot; في إعدادات الحسابات أو العنصر.,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,The root account {0} must be a group,,,,erpnext,يجب أن يكون حساب الجذر {0} مجموعة,,يجب أن يكون حساب الجذر {0} مجموعة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,References to Sales Invoices are Incomplete,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Process Period Closing Voucher Detail,,,,erpnext,,تفاصيل معالجة سند إغلاق الفترة,تفاصيل معالجة سند إغلاق الفترة,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Payment Entry Reference,,,,erpnext,دفع الدخول المرجعي,,دفع الدخول المرجعي,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,"Can not filter based on Child Account, if grouped by Account",,,,erpnext,,لا يمكن التصفية حسب حساب فرعي عند التجميع حسب الحساب,لا يمكن التصفية حسب حساب فرعي عند التجميع حسب الحساب,,accounts,missing,,,,,,,,,,,,Approved,
erpnext,Company is mandatory for generating an invoice. Please set a default company in Global Defaults.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,{0} has Payment Term based allocation enabled. Select a Payment Term for Row #{1} in Payment References section,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Invoice can't be made for zero billing hour,,,,erpnext,لا يمكن إجراء الفاتورة لمدة صفر ساعة,,لا يمكن إجراء الفاتورة لمدة صفر ساعة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Set Grand Total to Default Payment Method,,,,erpnext,,تعيين الإجمالي النهائي لطريقة الدفع الافتراضية,تعيين الإجمالي النهائي لطريقة الدفع الافتراضية,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Payment Entry has been modified after you pulled it. Please pull it again.,,,,erpnext,تم تعديل تدوين مدفوعات بعد سحبه. يرجى سحبه مرة أخرى.,,تم تعديل تدوين مدفوعات بعد سحبه. يرجى سحبه مرة أخرى.,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Party Name/Account Holder (Bank Statement),,,,erpnext,,اسم الجهة/صاحب الحساب (كشف البنك),اسم الجهة/صاحب الحساب (كشف البنك),,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Payment Term Name,,,,erpnext,اسم مصطلح الدفع,,اسم مصطلح الدفع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Row #{0}: Cannot allocate more than {1} against payment term {2},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Consider Accounting Dimensions,,,,erpnext,ضع في اعتبارك أبعاد المحاسبة,,ضع في اعتبارك أبعاد المحاسبة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Search by invoice id or customer name,,,,erpnext,البحث عن طريق معرف الفاتورة أو اسم العميل,,البحث عن طريق معرف الفاتورة أو اسم العميل,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Not allowed to create accounting dimension for {0},,,,erpnext,غير مسموح بإنشاء بعد محاسبي لـ {0},,غير مسموح بإنشاء بعد محاسبي لـ {0},,accounts,pending,,,,,,,,,,,,Approved,
erpnext,"If blank, parent Warehouse Account or company default will be considered in transactions",,,,erpnext,إذا كان فارغًا ، فسيتم اعتبار حساب المستودع الأصلي أو حساب الشركة الافتراضي في المعاملات,,إذا كان فارغًا ، فسيتم اعتبار حساب المستودع الأصلي أو حساب الشركة الافتراضي في المعاملات,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Unlink Payment on Cancellation of Invoice,,,,erpnext,إلغاء ربط الدفع على إلغاء الفاتورة,,إلغاء ربط الدفع على إلغاء الفاتورة,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Bank Accounts,,,,erpnext,حسابات مصرفية,,حسابات مصرفية,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Payment Type,,,,erpnext,نوع الدفع,,نوع الدفع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Account {0} added multiple times,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Export E-Invoices,,,,erpnext,تصدير الفواتير الإلكترونية,,تصدير الفواتير الإلكترونية,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Automatically post balancing accounting entry,,,,erpnext,,ترحيل قيد محاسبي موازن تلقائيا,ترحيل قيد محاسبي موازن تلقائيا,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Purchase Invoice,,,,erpnext,فاتورة شراء,فاتورة شراء,فاتورة شراء,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Revaluation Journals,,,,erpnext,,,,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Payment Status,,,,erpnext,,حالة الدفع,حالة الدفع,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Total Billed Amount (via Sales Invoice),,,,erpnext,إجمالي مبلغ الفاتورة (عبر فواتير المبيعات),,إجمالي مبلغ الفاتورة (عبر فواتير المبيعات),,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Row #{}: POS Invoice {} is not against customer {},,,,erpnext,الصف رقم {}: فاتورة نقاط البيع {} ليست ضد العميل {},,الصف رقم {}: فاتورة نقاط البيع {} ليست ضد العميل {},,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Please enter Write Off Account,,,,erpnext,الرجاء إدخال حساب الشطب,,الرجاء إدخال حساب الشطب,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,There were issues unlinking payment entry {0}.,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Account is not set for the dashboard chart {0},,,,erpnext,لم يتم تعيين الحساب لمخطط لوحة المعلومات {0},,لم يتم تعيين الحساب لمخطط لوحة المعلومات {0},,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Credit Limit and Payment Terms,,,,erpnext,حدود الائتمان وشروط الدفع,,حدود الائتمان وشروط الدفع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Payment amount cannot be less than or equal to 0,,,,erpnext,لا يمكن أن يكون مبلغ الدفعة أقل من أو يساوي 0,,لا يمكن أن يكون مبلغ الدفعة أقل من أو يساوي 0,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Payment Requests cannot be created against: {0},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Row #{0}: Status must be {1} for Invoice Discounting {2},,,,erpnext,الصف # {0}: يجب أن تكون الحالة {1} بالنسبة لخصم الفاتورة {2},,الصف # {0}: يجب أن تكون الحالة {1} بالنسبة لخصم الفاتورة {2},,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Row {0}: The {3} Account {1} does not belong to the company {2},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Voucher-wise Balance,,,,erpnext,,الرصيد حسب السند,الرصيد حسب السند,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Provisional Account,,,,erpnext,,حساب مؤقت,حساب مؤقت,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,There are ledger entries against this account. Changing {0} to non-{1} in live system will cause incorrect output in 'Accounts {2}' report,,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Get Invoices based on Filters,,,,erpnext,الحصول على الفواتير على أساس المرشحات,,الحصول على الفواتير على أساس المرشحات,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Invalid Cost Center,,,,erpnext,,مركز تكلفة غير صالح,مركز تكلفة غير صالح,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Expense Account,,,,erpnext,حساب النفقات,,حساب النفقات,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Consider Entire Party Ledger Amount,,,,erpnext,,احتساب كامل مبلغ دفتر أستاذ الجهة,احتساب كامل مبلغ دفتر أستاذ الجهة,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Is Sales Order Required for Sales Invoice & Delivery Note Creation?,,,,erpnext,هل طلب المبيعات مطلوب لإنشاء فاتورة المبيعات ومذكرة التسليم؟,,هل طلب المبيعات مطلوب لإنشاء فاتورة المبيعات ومذكرة التسليم؟,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Both Payable Account: {0} and Advance Account: {1} must be of same currency for company: {2},,,,erpnext,,,,,accounts,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Purchase Voucher No,,,,erpnext,,رقم سند الشراء,رقم سند الشراء,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Bank Overdraft Account,,,,erpnext,حساب السحب من البنك بدون رصيد,,حساب السحب من البنك بدون رصيد,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Main Cost Center,,,,erpnext,,مركز التكلفة الرئيسي,مركز التكلفة الرئيسي,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Missing Account,,,,erpnext,حساب مفقود,,حساب مفقود,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Default Provisional Account (Service),,,,erpnext,,الحساب المؤقت الافتراضي (خدمة),الحساب المؤقت الافتراضي (خدمة),,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Invoice Paid,,,,erpnext,,الفاتورة مدفوعة,الفاتورة مدفوعة,,accounts,missing,,,,,,,,,,,,Pending,
erpnext,Number of days that the subscriber has to pay invoices generated by this subscription,,,,erpnext,عدد الأيام التي يتعين على المشترك دفع الفواتير الناتجة عن هذا الاشتراك,,عدد الأيام التي يتعين على المشترك دفع الفواتير الناتجة عن هذا الاشتراك,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Budget List,,,,erpnext,قائمة الميزانية,,قائمة الميزانية,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,Against Voucher Type,,,,erpnext,مقابل إيصال  نوع,,مقابل إيصال  نوع,,accounts,pending,,,,,,,,,,,,Approved,
erpnext,User has not applied rule on the invoice {0},,,,erpnext,لم يطبق المستخدم قاعدة على الفاتورة {0},,لم يطبق المستخدم قاعدة على الفاتورة {0},,accounts,pending,,,,,,,,,,,,Approved,
