app,msgid,context,locations,comments,ct_app,po_translation,runtime_translation,effective_translation,proposed_translation,domain,priority,a1_status,a1_reviewer,a1_notes,a2_status,a2_reviewer,a2_notes,a3_status,a3_reviewer,a3_notes,qa_flags,cross_app_conflict,release_status,references
erpnext,You are not allowed to update as per the conditions set in {} Workflow.,,,,erpnext,غير مسموح لك بالتحديث وفقًا للشروط المحددة في {} سير العمل.,,غير مسموح لك بالتحديث وفقًا للشروط المحددة في {} سير العمل.,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Do Not Update Serial / Batch on Creation of Auto Bundle,,,,erpnext,,عدم تحديث التسلسل/الدفعة عند إنشاء المجموعة تلقائيا,عدم تحديث التسلسل/الدفعة عند إنشاء المجموعة تلقائيا,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Table updated,,,,frappe,الجدول محدث,,الجدول محدث,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Before Delete,,,,frappe,قبل الحذف,,قبل الحذف,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Error parsing nested filters: {0}. {1},,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Cancelling documents,,,,frappe,إلغاء الوثائق,,إلغاء الوثائق,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,No changes to update,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Delete column,Button text,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Save Customizations,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,"Site is running in read only mode for maintenance or site update, this action can not be performed right now. Please try again later.",,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Create Supplier Quotation,,,,erpnext,إنشاء اقتباس مورد,,إنشاء اقتباس مورد,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Batch Qty updated to {0},,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Standard Print Format cannot be updated,,,,frappe,لا يمكن تحديث تنسيق الطباعة القياسية,,لا يمكن تحديث تنسيق الطباعة القياسية,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Slack Webhook Error,,,,frappe,خطأ Slack Webhook,,خطأ Slack Webhook,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,create,,,,frappe,إنشاء,,إنشاء,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Please save the report first,,,,frappe,يرجى حفظ التقرير الأول,,يرجى حفظ التقرير الأول,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,There was an error saving filters,,,,frappe,كان هناك خطأ في حفظ المرشحات,,كان هناك خطأ في حفظ المرشحات,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,{0} submitted this document {1},Form timeline,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Create Leads,,,,erpnext,إنشاء زبائن محتملين,,إنشاء زبائن محتملين,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Unable to find exchange rate for {0} to {1} for key date {2}. Please create a Currency Exchange record manually.,,,,erpnext,تعذر العثور على سعر الصرف من {0} إلى {1} لتاريخ المفتاح {2}. يرجى إنشاء سجل صرف العملات يدويا.,,تعذر العثور على سعر الصرف من {0} إلى {1} لتاريخ المفتاح {2}. يرجى إنشاء سجل صرف العملات يدويا.,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Invalid token state! Check if the token has been created by the OAuth user.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Create your workflow visually using the Workflow Builder.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,"Stopped Work Order cannot be cancelled, Unstop it first to cancel",,,,erpnext,لا يمكن إلغاء طلب العمل المتوقف ، قم بإلغاء إيقافه أولاً للإلغاء,,لا يمكن إلغاء طلب العمل المتوقف ، قم بإلغاء إيقافه أولاً للإلغاء,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Template Error,,,,frappe,خطأ في القالب,,خطأ في القالب,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Delete tab,Button text,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Create Missing Party,,,,erpnext,إنشاء طرف مفقود,,إنشاء طرف مفقود,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Linked with submitted documents,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,"Monitor logs for errors, background jobs, communications, and user activity",,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Add / Update,,,,frappe,إضافة / تحديث,,إضافة / تحديث,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Restart Failed Entries,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Do Not Create New User,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Create Delivery Note,,,,erpnext,,إنشاء إذن تسليم,إنشاء إذن تسليم,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Delete section,Button text,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Fetch on Save if Empty,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,"Cannot amend {0} {1}, please create a new one instead.",,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Last Updated,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Show Full Error and Allow Reporting of Issues to the Developer,,,,frappe,إظهار خطأ كامل والسماح للإبلاغ عن القضايا إلى المطور,,إظهار خطأ كامل والسماح للإبلاغ عن القضايا إلى المطور,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Submit this document to confirm,,,,frappe,إرسال هذه الوثيقة إلى تأكيد,,إرسال هذه الوثيقة إلى تأكيد,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,You need to be Workspace Manager to delete a public workspace.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Auto follow documents that you create,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Permanently Submit {0}?,,,,frappe,إرسال دائم {0} ؟,,إرسال دائم {0} ؟,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Nothing to update,,,,frappe,لا شيء للتحديث,,لا شيء للتحديث,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Create a new ...,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Cannot change docstatus from 1 (Submitted) to 0 (Draft),,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,BOM Update Tool Log with job status maintained,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Report was not saved (there were errors),,,,frappe,لم يتم حفظ التقرير (كانت هناك أخطاء),,لم يتم حفظ التقرير (كانت هناك أخطاء),,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Implement `clear_old_logs` method to enable auto error clearing.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,"Failed to decode token, please provide a valid base64-encoded token.",,,,frappe,فشل فك الرمز المميز ، يرجى تقديم رمز مميز صالح بترميز base64.,,فشل فك الرمز المميز ، يرجى تقديم رمز مميز صالح بترميز base64.,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,"To get the updated report, click on {0}.",,,,frappe,للحصول على التقرير المحدّث ، انقر على {0}.,,للحصول على التقرير المحدّث ، انقر على {0}.,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Asset created,,,,erpnext,,تم إنشاء الأصل,تم إنشاء الأصل,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Invitation is cancelled,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Cancelled Document restored as Draft,,,,frappe,تم استعادة المستند الملغى كمسودة,,تم استعادة المستند الملغى كمسودة,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Cancel {0} documents?,Title of confirmation dialog,,,frappe,إلغاء {0} وثائق؟,,إلغاء {0} وثائق؟,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,{0} submitted this document,,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Please save before attaching.,,,,frappe,الرجاء حفظ قبل إرفاق.,,الرجاء حفظ قبل إرفاق.,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Here are the error logs for the aforementioned failed depreciation entries: {0},,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,You cancelled this document {1},Form timeline,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Update Rate and Availability,,,,erpnext,معدل التحديث والتوفر,,معدل التحديث والتوفر,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,"Google Calendar - Could not update Event {0} in Google Calendar, error code {1}.",,,,frappe,تقويم Google - تعذر تحديث الحدث {0} في تقويم Google ، رمز الخطأ {1}.,,تقويم Google - تعذر تحديث الحدث {0} في تقويم Google ، رمز الخطأ {1}.,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Created At,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Submit {0} documents?,Title of confirmation dialog,,,frappe,إرسال {0} وثائق؟,,إرسال {0} وثائق؟,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,To cancel a {} you need to cancel the POS Closing Entry {}.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,User {0} does not have the permission to create a Workspace.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Updated via 'Time Log' (In Minutes),,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
construction,Error generating preview: ,,,,construction,خطأ أثناء توليد المعاينة: ,,خطأ أثناء توليد المعاينة: ,,core-actions,pending,,,,,,,,,,whitespace,,Approved,
erpnext,Create Variant,,,,erpnext,إنشاء متغير,,إنشاء متغير,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Create customer quotes,,,,erpnext,إنشاء عروض مسعرة للزبائن,,إنشاء عروض مسعرة للزبائن,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,DELETE,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Clearance Date updated,,,,erpnext,تم تحديث تاريخ التخليص\n<br>\nClearance Date updated,,تم تحديث تاريخ التخليص\n<br>\nClearance Date updated,,core-actions,pending,,,,,,,,,,html_imbalance,,Approved,
frappe,"If you are updating, please select ""Overwrite"" else existing rows will not be deleted.",,,,frappe,"إذا كنت تقوم بتحديث، يرجى تحديد ""الكتابة"" لن يتم حذف الصفوف الموجودة آخر.",,"إذا كنت تقوم بتحديث، يرجى تحديد ""الكتابة"" لن يتم حذف الصفوف الموجودة آخر.",,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Update Existing Records,,,,frappe,تحديث السجلات الموجودة,,تحديث السجلات الموجودة,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Bank transaction creation error,,,,erpnext,خطأ في إنشاء معاملة البنك,,خطأ في إنشاء معاملة البنك,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Auto assignment failed: {0},,,,frappe,فشل التخصيص التلقائي: {0},,فشل التخصيص التلقائي: {0},,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Update Series Number,,,,frappe,تحديث الرقم المتسلسل,,تحديث الرقم المتسلسل,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,All the Comments and Emails will be copied from one document to another newly created document(Lead -> Opportunity -> Quotation) throughout the CRM documents.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Plaid Link Failed,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Create New Contact,,,,erpnext,إنشاء اتصال جديد,,إنشاء اتصال جديد,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,You cannot submit empty order.,,,,erpnext,لا يمكنك تقديم طلب فارغ.,,لا يمكنك تقديم طلب فارغ.,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,In Words will be visible once you save the Delivery Note.,,,,erpnext,بالحروف سوف تكون مرئية بمجرد حفظ اشعارالتسليم.,,بالحروف سوف تكون مرئية بمجرد حفظ اشعارالتسليم.,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,"Build your own reports, print formats, and dashboards. Create personalized workspaces for easier navigation",,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Update Billed Amount in Delivery Note,,,,erpnext,,تحديث المبلغ المفوتر في إذن التسليم,تحديث المبلغ المفوتر في إذن التسليم,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Invitation to join {0} cancelled,,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,No records deleted,,,,frappe,لا توجد سجلات محذوفة,,لا توجد سجلات محذوفة,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Email verification failed.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,BOMs creation failed,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
construction,Preview shows approximate rendering. Save and apply theme to see full effect.,,,,construction,تعرض المعاينة شكلا تقريبيا. احفظ وطبق السمة لرؤية التأثير الكامل.,تعرض المعاينة شكلا تقريبيا. احفظ وطبق السمة لرؤية التأثير الكامل.,تعرض المعاينة شكلا تقريبيا. احفظ وطبق السمة لرؤية التأثير الكامل.,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,This is the number of the last created transaction with this prefix,,,,frappe,هذا هو عدد المعاملات التي تم إنشاؤها باستخدام مشاركة هذه البادئة,,هذا هو عدد المعاملات التي تم إنشاؤها باستخدام مشاركة هذه البادئة,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Failed Job Count,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,You haven't created a {0} yet,,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Submit Action Failed,,,,erpnext,,فشل إجراء الترحيل,فشل إجراء الترحيل,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Save As,,,,frappe,حفظ باسم,,حفظ باسم,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Error in Client Script,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Failed Jobs,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,This schedule was created when Asset {0}'s Asset Value Adjustment {1} was cancelled.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,POS Closing failed while running in a background process. You can resolve the {0} and retry the process again.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,{0} updated,,,,frappe,{0}  تم تحديث,,{0}  تم تحديث,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,You are not allowed to delete a standard Website Theme,,,,frappe,لا يسمح لك بحذف موضوع الموقع القياسي,,لا يسمح لك بحذف موضوع الموقع القياسي,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Cannot change Fiscal Year Start Date and Fiscal Year End Date once the Fiscal Year is saved.,,,,erpnext,لا يمكن تغيير تاريخ بدء السنه المالية وتاريخ انتهاء السنه المالية بمجرد حفظ السنه المالية.\n<br>\nCannot change Fiscal Year Start Date and Fiscal Year End Date once the Fiscal Year is saved.,,لا يمكن تغيير تاريخ بدء السنه المالية وتاريخ انتهاء السنه المالية بمجرد حفظ السنه المالية.\n<br>\nCannot change Fiscal Year Start Date and Fiscal Year End Date once the Fiscal Year is saved.,,core-actions,pending,,,,,,,,,,html_imbalance,,Approved,
frappe,canceled,,,,frappe,ألغيت,,ألغيت,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Cannot delete {0} as it has child nodes,,,,frappe,لا يمكن حذف {0} لأن لديها عُقد تابعة,,لا يمكن حذف {0} لأن لديها عُقد تابعة,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Notify Reposting Error to Role,,,,erpnext,,إشعار الدور بخطأ إعادة الترحيل,إشعار الدور بخطأ إعادة الترحيل,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,"{0}: Failed to attach new recurring document. To enable attaching document in the auto repeat notification email, enable {1} in Print Settings",,,,frappe,{0}: فشل في إرفاق وثيقة متكررة جديدة. لتمكين إرفاق المستند في رسالة البريد الإلكتروني لإشعار التكرار التلقائي ، قم بتمكين {1} في إعدادات الطباعة,,{0}: فشل في إرفاق وثيقة متكررة جديدة. لتمكين إرفاق المستند في رسالة البريد الإلكتروني لإشعار التكرار التلقائي ، قم بتمكين {1} في إعدادات الطباعة,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Update Series Counter,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,{0} {1} is not submitted,,,,erpnext,{0} {1} لم يتم تقديمه,,{0} {1} لم يتم تقديمه,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,You must login to submit this form,,,,frappe,يجب عليك تسجيل الدخول لإرسال هذا النموذج,,يجب عليك تسجيل الدخول لإرسال هذا النموذج,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Submit After Import,,,,frappe,إرسال بعد الاستيراد,,إرسال بعد الاستيراد,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Cancel All Documents,,,,frappe,الغاء جميع الوثائق,,الغاء جميع الوثائق,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Update Outstanding for Self,,,,erpnext,,تحديث المستحق لنفسه,تحديث المستحق لنفسه,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Row #{0}: Operation {1} is not completed for {2} qty of finished goods in Work Order {3}. Please update operation status via Job Card {4}.,,,,erpnext,الصف # {0}: العملية {1} لم تكتمل لـ {2} الكمية من السلع تامة الصنع في أمر العمل {3}. يرجى تحديث حالة التشغيل عبر بطاقة العمل {4}.,,الصف # {0}: العملية {1} لم تكتمل لـ {2} الكمية من السلع تامة الصنع في أمر العمل {3}. يرجى تحديث حالة التشغيل عبر بطاقة العمل {4}.,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,User does not have permission to create the new {0},,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,"Google Calendar - Could not find Calendar for {0}, error code {1}.",,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Failed to login,,,,erpnext,فشل في تسجيل الدخول,,فشل في تسجيل الدخول,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Create Receiver List,,,,erpnext,إنشاء قائمة استقبال,,إنشاء قائمة استقبال,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Cannot retrieve link token. Check Error Log for more information,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Variant Attribute Error,,,,erpnext,خطأ في سمة المتغير,,خطأ في سمة المتغير,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Defaults Updated,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,After Delete,,,,frappe,بعد الحذف,,بعد الحذف,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Permanently Cancel {0}?,,,,frappe,الغاء دائم {0} ؟,,الغاء دائم {0} ؟,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,"Error: This asset already has {0} depreciation periods booked.
					The `depreciation start` date must be at least {1} periods after the `available for use` date.
					Please correct the dates accordingly.",,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Delete All,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Failed to evaluate conditions: {},,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Create Depreciation Entry,,,,erpnext,,إنشاء قيد إهلاك,إنشاء قيد إهلاك,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Asset {0} must be submitted,,,,erpnext,الاصل {0} يجب تقديمه,,الاصل {0} يجب تقديمه,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Failed Entries,,,,erpnext,,قيود فاشلة,قيود فاشلة,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Individual GL Entry cannot be cancelled.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,This schedule was created when Asset {0} was consumed through Asset Capitalization {1}.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Submit,Submit password for Email Account,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Revision cancelled,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Create Tax Template,,,,erpnext,إنشاء قالب الضريبة,,إنشاء قالب الضريبة,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,BOM Update Batch,,,,erpnext,,دفعة تحديث قائمة المواد,دفعة تحديث قائمة المواد,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,{0} has been submitted successfully,,,,erpnext,{0} تم التقديم بنجاح,,{0} تم التقديم بنجاح,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,On enabling this cancellation entries will be posted on the actual cancellation date and reports will consider cancelled entries as well,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Open a dialog with mandatory fields to create a new record quickly. There must be at least one mandatory field to show in dialog.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,At row {0}: Serial and Batch Bundle {1} has already created. Please remove the values from the serial no or batch no fields.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Delivery Notes should not be in draft state when submitting a Delivery Trip. The following Delivery Notes are still in draft state: {0}. Please submit them first.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,DocType must be Submittable for the selected Doc Event,,,,frappe,يجب تقديم دوكتيب للحدث دوك المحدد,,يجب تقديم دوكتيب للحدث دوك المحدد,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Export Errored Rows,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,POS Profile - {0} is currently open. Please close the POS or cancel the existing POS Opening Entry before cancelling this POS Closing Entry.,,,,erpnext,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,User with email: {0} does not exist in the system. Please ask 'System Administrator' to create the user for you.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Submit this Work Order for further processing.,,,,erpnext,أرسل طلب العمل هذا لمزيد من المعالجة.,,أرسل طلب العمل هذا لمزيد من المعالجة.,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Cannot delete standard field. You can hide it if you want,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Cannot cancel transaction for Completed Work Order.,,,,erpnext,لا يمكن إلغاء المعاملة لأمر العمل المكتمل.,,لا يمكن إلغاء المعاملة لأمر العمل المكتمل.,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,OAuth Error,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,There were errors while sending email. Please try again.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Authorization error for {}.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Create Job Card based on Batch Size,,,,erpnext,,إنشاء بطاقة عمل حسب حجم الدفعة,إنشاء بطاقة عمل حسب حجم الدفعة,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Child nodes can be only created under 'Group' type nodes,,,,erpnext,العقد التابعة يمكن أن تنشأ إلا في إطار 'مجموعة' نوع العُقد,,العقد التابعة يمكن أن تنشأ إلا في إطار 'مجموعة' نوع العُقد,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Keep track of all update feeds,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Error while evaluating Notification {0}. Please fix your template.,,,,frappe,خطأ أثناء تقييم الإشعار {0}. يرجى تصحيح القالب الخاص بك.,,خطأ أثناء تقييم الإشعار {0}. يرجى تصحيح القالب الخاص بك.,,core-actions,pending,,,,,,,,,,,,Approved,
construction,Disable Update Popup,,,,construction,تعطيل نافذة التحديث المنبثقة,تعطيل نافذة التحديث المنبثقة,تعطيل نافذة التحديث المنبثقة,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Error Description,,,,erpnext,وصف خاطئ,,وصف خاطئ,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Asset deleted,,,,erpnext,,تم حذف الأصل,تم حذف الأصل,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Create New,Create a new document from list view,,,frappe,انشاء جديد,,انشاء جديد,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Submit,Primary action of prompt dialog,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
erpnext,Following fields are mandatory to create address:,,,,erpnext,الحقول التالية إلزامية لإنشاء العنوان:,,الحقول التالية إلزامية لإنشاء العنوان:,,core-actions,pending,,,,,,,,,,,,Approved,
erpnext,Receiver List is empty. Please create Receiver List,,,,erpnext,قائمة المرسل اليهم فارغة. يرجى إنشاء قائمة المرسل اليهم,,قائمة المرسل اليهم فارغة. يرجى إنشاء قائمة المرسل اليهم,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,0 - Draft; 1 - Submitted; 2 - Cancelled,,,,frappe,0 - مسودّة؛ 1 - تأكيد؛ 2 - إلغاء,,0 - مسودّة؛ 1 - تأكيد؛ 2 - إلغاء,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,"A version identifier string for the client software.
<br>
The value of the should change on any update of the client software with the same Software ID.",,,,frappe,,,,,core-actions,missing,,,,,,,,,,html_imbalance,,Pending,
frappe,Error: Data missing in table {0},,,,frappe,,,,,core-actions,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Submit,Button in web form,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Delete Kanban Board,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
frappe,Successfully updated translations,,,,frappe,تم تحديث الترجمات بنجاح,,تم تحديث الترجمات بنجاح,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,"Google Contacts - Could not sync contacts from Google Contacts {0}, error code {1}.",,,,frappe,جهات اتصال Google - تعذر مزامنة جهات الاتصال من جهات اتصال Google {0} ، رمز الخطأ {1}.,,جهات اتصال Google - تعذر مزامنة جهات الاتصال من جهات اتصال Google {0} ، رمز الخطأ {1}.,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Select or drag across time slots to create a new event.,,,,frappe,اختر أو اسحب عبر فتحات الوقت لإنشاء حدث جديد.,,اختر أو اسحب عبر فتحات الوقت لإنشاء حدث جديد.,,core-actions,pending,,,,,,,,,,,,Approved,
frappe,Amendment naming rules updated.,,,,frappe,,,,,core-actions,missing,,,,,,,,,,,,Pending,
construction,Block theme save if WCAG AA contrast ratio is not met,,,,construction,منع حفظ السمة إذا لم تتحقق نسبة تباين WCAG AA,منع حفظ السمة إذا لم تتحقق نسبة تباين WCAG AA,منع حفظ السمة إذا لم تتحقق نسبة تباين WCAG AA,,core-actions,pending,,,,,,,,,,,,Approved,
