app,msgid,context,locations,comments,ct_app,po_translation,runtime_translation,effective_translation,proposed_translation,domain,priority,a1_status,a1_reviewer,a1_notes,a2_status,a2_reviewer,a2_notes,a3_status,a3_reviewer,a3_notes,qa_flags,cross_app_conflict,release_status,references
frappe,Report timed out.,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Hidden list maintaining the list of contacts linked to Shareholder,,,,erpnext,قائمة مخفية الحفاظ على قائمة من الاتصالات المرتبطة المساهم,,قائمة مخفية الحفاظ على قائمة من الاتصالات المرتبطة المساهم,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Scheduling...,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Mobile: ,,,,erpnext,المحمول: ,,المحمول: ,,technical,pending,,,,,,,,,,whitespace,,Approved,
frappe,Footer will display correctly only in PDF,,,,frappe,سيعرض تذييل الصفحة بشكل صحيح في PDF فقط,,سيعرض تذييل الصفحة بشكل صحيح في PDF فقط,,technical,pending,,,,,,,,,,,,Approved,
frappe,Auth URL Data,,,,frappe,بيانات عنوان المصادقة,,بيانات عنوان المصادقة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Import Log,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Saving,,,,frappe,حفظ,,حفظ,,technical,pending,,,,,,,,,,,,Approved,
frappe,Updating global settings,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Topic,,,,frappe,موضوع,,موضوع,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Duplicate customer group found in the customer group table,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Loyalty Points Redemption,,,,erpnext,نقاط الولاء الفداء,,نقاط الولاء الفداء,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Please select Company and Posting Date to getting entries,,,,erpnext,يرجى تحديد الشركة وتاريخ النشر للحصول على إدخالات,,يرجى تحديد الشركة وتاريخ النشر للحصول على إدخالات,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Powered by {0},,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Opening Balances,,,,erpnext,,الأرصدة الافتتاحية,الأرصدة الافتتاحية,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Purpose must be one of {0},,,,erpnext,الهدف يجب ان يكون واحد ل {0}\n<br>\nPurpose must be one of {0},,الهدف يجب ان يكون واحد ل {0}\n<br>\nPurpose must be one of {0},,technical,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,Asset Category,,,,erpnext,فئة الأصول,,فئة الأصول,,technical,pending,,,,,,,,,,,,Approved,
frappe,OTP placeholder should be defined as <code>{{ otp }}</code> ,,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch;html_imbalance;whitespace,,Pending,
frappe,Mandatory fields required:,Error message in web form,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Reference DocType,,,,frappe,مرجع DOCTYPE,,مرجع DOCTYPE,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Targets,,,,erpnext,أهداف,,أهداف,,technical,pending,,,,,,,,,,,,Approved,
frappe,Login To {0},,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Fiscal Year Start Date and Fiscal Year End Date are already set in Fiscal Year {0},,,,erpnext,تم تحديد تاريخ بداية السنة المالية و تاريخ نهاية السنة المالية للسنة المالية {0},,تم تحديد تاريخ بداية السنة المالية و تاريخ نهاية السنة المالية للسنة المالية {0},,technical,pending,,,,,,,,,,,,Approved,
erpnext,Btu/Minutes,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Bank Entry,,,,erpnext,حركة بنكية,,حركة بنكية,,technical,pending,,,,,,,,,,,,Approved,
frappe,Github flavoured markdown syntax,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Local,,,,erpnext,محلي,,محلي,,technical,pending,,,,,,,,,,,,Approved,
erpnext,On Net Total,,,,erpnext,على صافي الاجمالي,,على صافي الاجمالي,,technical,pending,,,,,,,,,,,,Approved,
frappe,Rebuild,,,,frappe,إعادة بناء,,إعادة بناء,,technical,pending,,,,,,,,,,,,Approved,
frappe,Invalid Link,,,,frappe,رابط غير صالح,,رابط غير صالح,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Call Again,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Type,,,,frappe,,النوع,النوع,,technical,missing,,,,,,,,,,,,Pending,
frappe,Before,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Ampere,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,POS Opening Entry Exists,,,,erpnext,,قيد فتح نقطة البيع موجود,قيد فتح نقطة البيع موجود,,technical,missing,,,,,,,,,,,,Pending,
frappe,Daily Event Digest is sent for Calendar Events where reminders are set.,,,,frappe,يتم إرسال ملخص الأحداث اليومي لأحداث التقويم المطلوب لها تذكير,,يتم إرسال ملخص الأحداث اليومي لأحداث التقويم المطلوب لها تذكير,,technical,pending,,,,,,,,,,,,Approved,
frappe,share,,,,frappe,مشاركة,,مشاركة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Fetching Sales Orders...,,,,erpnext,,جار جلب أوامر البيع...,جار جلب أوامر البيع...,,technical,missing,,,,,,,,,,,,Pending,
erpnext,(J) Valuation Rate as per FIFO,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Write Off Limit,,,,erpnext,,حد الشطب,حد الشطب,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Registration Details,,,,erpnext,تفاصيل التسجيل,,تفاصيل التسجيل,,technical,pending,,,,,,,,,,,,Approved,
frappe,"If the user has any role checked, then the user becomes a ""System User"". ""System User"" has access to the desktop",,,,frappe,"إذا كان المستخدم لديه أي دور تم اختياره، فسيصبح المستخدم ""مستخدم النظام"". ""مستخدم النظام"" لديه حق الوصول إلى سطح المكتب",,"إذا كان المستخدم لديه أي دور تم اختياره، فسيصبح المستخدم ""مستخدم النظام"". ""مستخدم النظام"" لديه حق الوصول إلى سطح المكتب",,technical,pending,,,,,,,,,,,,Approved,
frappe,Reference name,,,,frappe,اسم المرجع,,اسم المرجع,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Report Template,,,,erpnext,,قالب التقرير,قالب التقرير,,technical,missing,,,,,,,,,,,,Pending,
erpnext,No Records for these settings.,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Pound/Gallon (UK),,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Customer Contact,,,,erpnext,معلومات اتصال العميل,,معلومات اتصال العميل,,technical,pending,,,,,,,,,,,,Approved,
frappe,Mandatory field: {0},,,,frappe,حقل إلزامي: {0},,حقل إلزامي: {0},,technical,pending,,,,,,,,,,,,Approved,
erpnext,You cannot enable both the settings '{0}' and '{1}'.,,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
construction,Is Default Dark Theme,,,,construction,السمة الداكنة الافتراضية,السمة الداكنة الافتراضية,السمة الداكنة الافتراضية,,technical,pending,,,,,,,,,,,,Approved,
frappe,No {0} found with matching filters. Clear filters to see all {0}.,,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Fiscal Year,,,,erpnext,السنة المالية,السنة المالية,السنة المالية,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Floor,,,,erpnext,,الطابق,الطابق,,technical,missing,,,,,,,,,,,,Pending,
frappe,Remove Section,,,,frappe,إزالة القسم,,إزالة القسم,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Maintenance Team Name,,,,erpnext,اسم فريق الصيانة,,اسم فريق الصيانة,,technical,pending,,,,,,,,,,,,Approved,
frappe,export,,,,frappe,تصدير,,تصدير,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Pharmaceuticals,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Banner Image,,,,frappe,راية صورة,,راية صورة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Loyalty Points,,,,erpnext,نقاط الولاء,,نقاط الولاء,,technical,pending,,,,,,,,,,,,Approved,
frappe,Click to Set Filters,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Hide footer,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Based on Permissions For User,,,,frappe,اعتماداً على صلاحيات المستخدم,,اعتماداً على صلاحيات المستخدم,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Supplier Contact,,,,erpnext,,جهة اتصال المورد,جهة اتصال المورد,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Incorrect Type of Transaction,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Third Party Authentication,,,,frappe,إثبات أصالة الطرف الثالث,,إثبات أصالة الطرف الثالث,,technical,pending,,,,,,,,,,,,Approved,
erpnext,"Pint, Dry (US)",,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Use IMAP,,,,frappe,استخدام IMAP,,استخدام IMAP,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Control Action for Cumulative Expense,,,,erpnext,,إجراء التحكم للمصروف التراكمي,إجراء التحكم للمصروف التراكمي,,technical,missing,,,,,,,,,,,,Pending,
frappe,"If enabled,  user can login from any IP Address using Two Factor Auth, this can also be set for all users in System Settings",,,,frappe,في حالة التمكين ، يمكن للمستخدم تسجيل الدخول من أي عنوان IP باستخدام المصادقة الثنائية ، كما يمكن تعيين ذلك لجميع المستخدمين في إعدادات النظام,,في حالة التمكين ، يمكن للمستخدم تسجيل الدخول من أي عنوان IP باستخدام المصادقة الثنائية ، كما يمكن تعيين ذلك لجميع المستخدمين في إعدادات النظام,,technical,pending,,,,,,,,,,,,Approved,
frappe,Send Notification to,,,,frappe,إرسال إشعار إلى,,إرسال إشعار إلى,,technical,pending,,,,,,,,,,,,Approved,
frappe,Render labels to the left and values to the right in this section,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Credit Limit,,,,erpnext,الحد الائتماني,,الحد الائتماني,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Available Qty For Consumption,,,,erpnext,,الكمية المتاحة للاستهلاك,الكمية المتاحة للاستهلاك,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Pricing Rules,,,,erpnext,قواعد التسعير,,قواعد التسعير,,technical,pending,,,,,,,,,,,,Approved,
frappe,Move cursor to above row,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,User Group Members,,,,frappe,أعضاء مجموعة المستخدم,,أعضاء مجموعة المستخدم,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Available Batch Report,,,,erpnext,,تقرير الدفعات المتاحة,تقرير الدفعات المتاحة,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Enter each serial no in a new line,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Last synced {0},,,,frappe,آخر مزامنة {0},,آخر مزامنة {0},,technical,pending,,,,,,,,,,,,Approved,
frappe,Allow Modules,,,,frappe,السماح للوحدات النمطية,,السماح للوحدات النمطية,,technical,pending,,,,,,,,,,,,Approved,
erpnext,No Permission,,,,erpnext,لا يوجد تصريح,,لا يوجد تصريح,,technical,pending,,,,,,,,,,,,Approved,
erpnext,N/A,,,,erpnext,N / A,,N / A,,technical,pending,,,,,,,,,,,,Approved,
frappe,Raw Printing,,,,frappe,الطباعة الخام,,الطباعة الخام,,technical,pending,,,,,,,,,,,,Approved,
frappe,"Show title in browser window as ""Prefix - title""",,,,frappe,"اظهار العنوان في نافذة المتصفح كما ""بادئة - عنوان""",,"اظهار العنوان في نافذة المتصفح كما ""بادئة - عنوان""",,technical,pending,,,,,,,,,,,,Approved,
frappe,Unsupported {0}: {1},,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Twice Daily,,,,erpnext,مرتين يوميا,,مرتين يوميا,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Business Analyst,,,,erpnext,,محلل أعمال,محلل أعمال,,technical,missing,,,,,,,,,,,,Pending,
frappe,Add a Filter,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Date {0} must be in format: {1},,,,frappe,يجب أن يكون التاريخ {0} بالشكل: {1},,يجب أن يكون التاريخ {0} بالشكل: {1},,technical,pending,,,,,,,,,,,,Approved,
erpnext,Total Delivered Amount,,,,erpnext,إجمالي المبلغ الذي تم تسليمه,,إجمالي المبلغ الذي تم تسليمه,,technical,pending,,,,,,,,,,,,Approved,
frappe,Select Workspace,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Importing {0} of {1},,,,frappe,استيراد {0} من {1},,استيراد {0} من {1},,technical,pending,,,,,,,,,,,,Approved,
frappe,Go to the document,,,,frappe,انتقل إلى المستند,,انتقل إلى المستند,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Recalculate Incoming/Outgoing Rate,,,,erpnext,,إعادة حساب سعر الوارد/الصادر,إعادة حساب سعر الوارد/الصادر,,technical,missing,,,,,,,,,,,,Pending,
frappe,Signature,,,,frappe,توقيع,,توقيع,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Leads,,,,erpnext,,العملاء المحتملون,العملاء المحتملون,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Missing Formula,,,,erpnext,,صيغة مفقودة,صيغة مفقودة,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Daily Timesheet Summary,,,,erpnext,ملخص سجل الدوام اليومي,,ملخص سجل الدوام اليومي,,technical,pending,,,,,,,,,,,,Approved,
frappe,Folio,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Fields will be copied over only at time of creation.,,,,erpnext,سيتم نسخ الحقول فقط في وقت الإنشاء.,,سيتم نسخ الحقول فقط في وقت الإنشاء.,,technical,pending,,,,,,,,,,,,Approved,
frappe,Storage Usage (MB),,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Write,,,,frappe,الكتابة,,الكتابة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Skipping fixture syncing for doctype {0} from file {1},,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Lead,,,,erpnext,مبادرة البيع,عميل محتمل,عميل محتمل,,technical,pending,,,,,,,,,,,,Approved,
frappe,Select Country,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Service,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Petrol,,,,erpnext,بنزين,,بنزين,,technical,pending,,,,,,,,,,,,Approved,
erpnext,There is no batch found against the {0}: {1},,,,erpnext,لم يتم العثور على دفعة بالمقابلة مع {0}: {1},,لم يتم العثور على دفعة بالمقابلة مع {0}: {1},,technical,pending,,,,,,,,,,,,Approved,
erpnext,Customer Acquisition and Loyalty,,,,erpnext,اكتساب العملاء و الولاء,,اكتساب العملاء و الولاء,,technical,pending,,,,,,,,,,,,Approved,
frappe,Ctrl + Up,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Assignment Completed,,,,frappe,تم إنجاز المهمة,,تم إنجاز المهمة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,To Date is mandatory,,,,erpnext,,تاريخ إلى إلزامي,تاريخ إلى إلزامي,,technical,missing,,,,,,,,,,,,Pending,
frappe,Realtime (SocketIO),,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Pint (US),,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,From Date cannot be greater than To Date,,,,erpnext,(من تاريخ) لا يمكن أن يكون أكبر (الي التاريخ),,(من تاريخ) لا يمكن أن يكون أكبر (الي التاريخ),,technical,pending,,,,,,,,,,,,Approved,
frappe,Straight rows of keys are easy to guess,,,,frappe,صفوف متتالية من مفاتيح سهلة للتخمين,,صفوف متتالية من مفاتيح سهلة للتخمين,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Automotive,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,New {0} {1} added to Dashboard {2},,,,frappe,تمت إضافة {0} {1} جديد إلى لوحة التحكم {2},,تمت إضافة {0} {1} جديد إلى لوحة التحكم {2},,technical,pending,,,,,,,,,,,,Approved,
frappe,CSV,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,{0} {1} via CSV File,,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,; not allowed in condition,,,,frappe,; غير مسموح به في حالة,,; غير مسموح به في حالة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Change,,,,frappe,تغيير,,تغيير,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Post Description Key,,,,erpnext,وظيفة الوصف,,وظيفة الوصف,,technical,pending,,,,,,,,,,,,Approved,
frappe,Addresses,,,,frappe,عناوين,,عناوين,,technical,pending,,,,,,,,,,,,Approved,
frappe,Strip EXIF tags from uploaded images,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Hidden columns include: {0},,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,POS Setting,,,,erpnext,,إعداد نقطة البيع,إعداد نقطة البيع,,technical,missing,,,,,,,,,,,,Pending,
frappe,Send only if there is any data,,,,frappe,إرسال فقط إذا كان هناك أي بيانات,,إرسال فقط إذا كان هناك أي بيانات,,technical,pending,,,,,,,,,,,,Approved,
frappe,There is {0} with the same filters already in the queue:,,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Print Format,,,,frappe,تنسيق الطباعة,تنسيق الطباعة,تنسيق الطباعة,,technical,pending,,,,,,,,,,,,Approved,
frappe,print,,,,frappe,طباعة,,طباعة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Module Onboarding,,,,frappe,وحدة Onboarding,,وحدة Onboarding,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Tax ID,,,,erpnext,الرقم الضريبي,,الرقم الضريبي,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Booked,,,,erpnext,حجز,,حجز,,technical,pending,,,,,,,,,,,,Approved,
frappe,Has Setup Wizard,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,{0} m,,,,frappe,{0} م,,{0} م,,technical,pending,,,,,,,,,,,,Approved,
frappe,Move,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Click on the link below to download your data,,,,frappe,انقر على الرابط أدناه لتنزيل بياناتك,,انقر على الرابط أدناه لتنزيل بياناتك,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Year of Passing,,,,erpnext,سنة التخرج,,سنة التخرج,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Maximum Use,,,,erpnext,الاستخدام الأقصى,,الاستخدام الأقصى,,technical,pending,,,,,,,,,,,,Approved,
frappe,Invalid {0} dictionary format,,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Worker Information,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Indent Level,,,,erpnext,,مستوى الإزاحة,مستوى الإزاحة,,technical,missing,,,,,,,,,,,,Pending,
frappe,Video URL,,,,frappe,رابط الفيديو,,رابط الفيديو,,technical,pending,,,,,,,,,,,,Approved,
frappe,Core Modules {0} cannot be searched in Global Search.,,,,frappe,لا يمكن البحث عن الوحدات الأساسية {0} في البحث العالمي.,,لا يمكن البحث عن الوحدات الأساسية {0} في البحث العالمي.,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Default Sales Unit of Measure,,,,erpnext,وحدة قياس المبيعات الافتراضية,,وحدة قياس المبيعات الافتراضية,,technical,pending,,,,,,,,,,,,Approved,
frappe,Export {0} records,,,,frappe,تصدير {0} السجلات,,تصدير {0} السجلات,,technical,pending,,,,,,,,,,,,Approved,
frappe,Google Services,,,,frappe,خدمات جوجل,,خدمات جوجل,,technical,pending,,,,,,,,,,,,Approved,
frappe,Value {0} missing for {1},,,,frappe,القيمة {0} مفقودة لـ {1},,القيمة {0} مفقودة لـ {1},,technical,pending,,,,,,,,,,,,Approved,
frappe,Popover or Modal Description,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Total Incoming Value (Receipt),,,,erpnext,,إجمالي القيمة الواردة (استلام),إجمالي القيمة الواردة (استلام),,technical,missing,,,,,,,,,,,,Pending,
erpnext,Orders,,,,erpnext,أوامر,,أوامر,,technical,pending,,,,,,,,,,,,Approved,
frappe,"Rules for how states are transitions, like next state and which role is allowed to change state etc.",,,,frappe,ويسمح النظام لكيفية قيام الولايات التحولات، مثل الدولة والتي المقبل دور في تغيير الدولة الخ.,,ويسمح النظام لكيفية قيام الولايات التحولات، مثل الدولة والتي المقبل دور في تغيير الدولة الخ.,,technical,pending,,,,,,,,,,,,Approved,
frappe,Workflow Transition,,,,frappe,الانتقال سير العمل,,الانتقال سير العمل,,technical,pending,,,,,,,,,,,,Approved,
frappe,"If these instructions where not helpful, please add in your suggestions on GitHub Issues.",,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,No documents found tagged with {0},,,,frappe,لم يتم العثور على مستندات ذات علامة {0},,لم يتم العثور على مستندات ذات علامة {0},,technical,pending,,,,,,,,,,,,Approved,
frappe,Please check your registered email address for instructions on how to proceed. Do not close this window as you will have to return to it.,,,,frappe,يرجى التحقق من عنوان بريدك الإلكتروني المسجل للحصول على إرشادات حول كيفية المتابعة. لا تغلق هذه النافذة كما سيكون لديك للعودة إليها.,,يرجى التحقق من عنوان بريدك الإلكتروني المسجل للحصول على إرشادات حول كيفية المتابعة. لا تغلق هذه النافذة كما سيكون لديك للعودة إليها.,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Extended Bank Statement,,,,erpnext,,كشف بنك موسع,كشف بنك موسع,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Completed On cannot be greater than Today,,,,erpnext,,لا يمكن أن يكون تاريخ الإكمال بعد اليوم,لا يمكن أن يكون تاريخ الإكمال بعد اليوم,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Opportunity,,,,erpnext,فرصة,فرصة,فرصة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Delivery Stop,,,,erpnext,توقف التسليم,,توقف التسليم,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Close Issue After Days,,,,erpnext,اغلاق المشكلة بعد ايام,,اغلاق المشكلة بعد ايام,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Row {0}: From Time and To Time is mandatory.,,,,erpnext,صف {0}: (من الوقت) و (إلى وقت) تكون إلزامية.,,صف {0}: (من الوقت) و (إلى وقت) تكون إلزامية.,,technical,pending,,,,,,,,,,,,Approved,
frappe,This is similar to a commonly used password.,,,,frappe,هذا هو مماثل لكلمة شائعة الاستخدام.,,هذا هو مماثل لكلمة شائعة الاستخدام.,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Opp Count,,,,erpnext,أوب كونت,,أوب كونت,,technical,pending,,,,,,,,,,,,Approved,
frappe,Customization,,,,frappe,التخصيص,,التخصيص,,technical,pending,,,,,,,,,,,,Approved,
erpnext,License Plate,,,,erpnext,,لوحة المركبة,لوحة المركبة,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Check if it is a hydroponic unit,,,,erpnext,تحقق ما إذا كان هو وحدة الزراعة المائية,,تحقق ما إذا كان هو وحدة الزراعة المائية,,technical,pending,,,,,,,,,,,,Approved,
frappe,Form,,,,frappe,,نموذج,نموذج,,technical,missing,,,,,,,,,,,,Pending,
frappe,You can only print upto {0} documents at a time,,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Not a valid Comma Separated Value (CSV File),,,,frappe,ليس صالحا القيمة المفصولة بفواصل ( CSV ملف),,ليس صالحا القيمة المفصولة بفواصل ( CSV ملف),,technical,pending,,,,,,,,,,,,Approved,
erpnext,Preferred Contact Email,,,,erpnext,,بريد الاتصال المفضل,بريد الاتصال المفضل,,technical,missing,,,,,,,,,,,,Pending,
frappe,Authorize Google Calendar Access,,,,frappe,تخويل الوصول إلى تقويم Google,,تخويل الوصول إلى تقويم Google,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Sales Representative,,,,erpnext,,مندوب مبيعات,مندوب مبيعات,,technical,missing,,,,,,,,,,,,Pending,
frappe,Open Communication,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Split Batch,,,,erpnext,تقسيم دفعة,,تقسيم دفعة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Possible Supplier,,,,erpnext,مورد محتمل,,مورد محتمل,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Pending activities for today,,,,erpnext,الأنشطة في انتظار لهذا اليوم,,الأنشطة في انتظار لهذا اليوم,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Will also apply for variants unless overridden,,,,erpnext,سوف تطبق أيضا على المتغيرات الا اذا تم التغير فوقها,,سوف تطبق أيضا على المتغيرات الا اذا تم التغير فوقها,,technical,pending,,,,,,,,,,,,Approved,
frappe,Store Attached PDF Document,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Female,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Dates,,,,erpnext,,التواريخ,التواريخ,,technical,missing,,,,,,,,,,,,Pending,
frappe,Download Your Data,,,,frappe,قم بتنزيل بياناتك,,قم بتنزيل بياناتك,,technical,pending,,,,,,,,,,,,Approved,
frappe,Description,,,,frappe,,الوصف,الوصف,,technical,missing,,,,,,,,,,,1,Pending,
erpnext,Related,,,,erpnext,ذات صلة,,ذات صلة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Serial No {0} does not exists,,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Use Transaction Date Exchange Rate,,,,erpnext,,استخدام سعر صرف تاريخ المعاملة,استخدام سعر صرف تاريخ المعاملة,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Buy,,,,erpnext,الشراء,,الشراء,,technical,pending,,,,,,,,,,,,Approved,
erpnext,What do you need help with?,,,,erpnext,ما الذى تحتاج المساعدة به؟,,ما الذى تحتاج المساعدة به؟,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Represents Company,,,,erpnext,يمثل الشركة,,يمثل الشركة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Rejected ,,,,erpnext,مرفوض ,,مرفوض ,,technical,pending,,,,,,,,,,whitespace,,Approved,
erpnext,Parent Task {0} is not a Template Task,,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,EAN-8,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Urgent,,,,erpnext,عاجل,,عاجل,,technical,pending,,,,,,,,,,,,Approved,
frappe,Set Naming Series options on your transactions.,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Scripts,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Example: {{ subject }},,,,frappe,مثال: {{topic}},,مثال: {{topic}},,technical,pending,,,,,,,,,,placeholder_mismatch,,Approved,
construction,Login Page Background Type,,,,construction,نوع خلفية صفحة تسجيل الدخول,نوع خلفية صفحة تسجيل الدخول,نوع خلفية صفحة تسجيل الدخول,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Partially Ordered,,,,erpnext,طلبت جزئيًا,,طلبت جزئيًا,,technical,pending,,,,,,,,,,,,Approved,
