source_text,translated_text,quorum_decision,disposition_rationale,decision_ref,proposal_sha256
Use Batch-wise Valuation,استخدام التقييم حسب الدفعة,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Use Item based reposting,استخدام إعادة الترحيل حسب الصنف,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Use Serial / Batch Fields,استخدام حقول التسلسل/الدفعة,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Users with this role are allowed to over deliver/receive against orders above the allowance percentage,يُسمح للمستخدمين بهذا الدور بتجاوز نسبة السماح عند التسليم/الاستلام مقابل الأوامر,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Using negative stock disables FIFO/Moving average valuation when inventory is negative.,يؤدي استخدام المخزون السالب إلى تعطيل التقييم بطريقة FIFO/المتوسط المتحرك عندما يصبح المخزون سالبًا.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Validate Material Transfer Warehouses,التحقق من مستودعات نقل المواد,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Validate Negative Stock,التحقق من المخزون السالب,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Valuation (I - K),التقييم (I - K),quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Valuation Field Type,نوع حقل التقييم,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Valuation Rate (In / Out),سعر التقييم (داخل/خارج),preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Valuation rate for customer provided items has been set to zero.,تم تعيين سعر تقييم الأصناف المقدمة من العميل إلى صفر.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Value (G - D),القيمة (G - D),quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Value ({0}),القيمة ({0}),quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Value Based Inspection,فحص حسب القيمة,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Value of Goods,قيمة البضائع,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Value of goods cannot be 0,لا يمكن أن تكون قيمة البضائع 0,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Vendor Invoice,فاتورة المورد,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Vendor Invoices,فواتير الموردين,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Via Landed Cost Voucher,عبر سند التكلفة الإضافية,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
View Ledgers,عرض دفاتر الأستاذ,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Voucher No is mandatory,رقم السند إلزامي,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Voucher Qty,كمية السند,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Warehouse Capacity Summary,ملخص سعة المستودع,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Warehouse Capacity for Item '{0}' must be greater than the existing stock level of {1} {2}.,يجب أن تتجاوز سعة المستودع للصنف '{0}' مستوى المخزون الحالي البالغ {1} {2}.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Warehouse Disabled?,هل المستودع معطل؟,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Warehouse Wise Stock Balance,رصيد المخزون حسب المستودع,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Warehouse {0} does not belong to Company {1}.,المستودع {0} لا يتبع الشركة {1}.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Warehouse {0} does not exist,المستودع {0} غير موجود,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Warehouse's Stock Value has already been booked in the following accounts:,تم تسجيل قيمة مخزون المستودع بالفعل في الحسابات التالية:,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Warning on Negative Stock,تحذير عند المخزون السالب,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Warranty Expiry (Serial),انتهاء الضمان (تسلسلي),preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Weight (kg),الوزن (كجم),preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
"When creating an Item, entering a value for this field will automatically create an Item Price at the backend.",عند إنشاء صنف، يؤدي إدخال قيمة في هذا الحقل إلى إنشاء سعر للصنف تلقائيًا في الخلفية.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Width (cm),العرض (سم),preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
You are not authorized to make/edit Stock Transactions for Item {0} under warehouse {1} before this time.,غير مصرح لك بإنشاء/تعديل معاملات المخزون للصنف {0} في المستودع {1} قبل هذا الوقت.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
You cannot repost item valuation before {},لا يمكنك إعادة ترحيل تقييم الصنف قبل {},quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
You have entered a duplicate Delivery Note on Row,أدخلت إذن تسليم مكررًا في الصف,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
Zero quantity,كمية صفرية,preserved-site-override,Preserve existing Site Override; no mutation.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
after,بعد,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
image,صورة,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
performing either one below:,تنفيذ أيٍّ مما يلي:,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
product bundle item row's name in sales order. Also indicates that picked item is to be used for a product bundle,اسم صف الصنف في حزمة المنتج ضمن أمر البيع. ويشير أيضًا إلى أن الصنف المنتقى سيُستخدم في حزمة منتج.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
{0} account not found while submitting purchase receipt,لم يُعثر على حساب {0} عند تقديم سند استلام الشراء,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
"{0} units are reserved for Item {1} in Warehouse {2}, please un-reserve the same to {3} the Stock Reconciliation.",تم حجز {0} وحدة للصنف {1} في المستودع {2}؛ يُرجى إلغاء الحجز قبل تنفيذ الإجراء {3} على تسوية المخزون.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
{0} units of Item {1} is not available in any of the warehouses.,لا تتوفر {0} وحدة من الصنف {1} في أي من المستودعات.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
{0} units of Item {1} is picked in another Pick List.,تم انتقاء {0} وحدة من الصنف {1} في قائمة انتقاء أخرى.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
{0} units of {1} are required in {2} with the inventory dimension: {3} on {4} {5} for {6} to complete the transaction.,يلزم توفر {0} وحدة من {1} في {2} ببُعد المخزون {3} بتاريخ {4} {5} لصالح {6} لإكمال المعاملة.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
{0} units of {1} needed in {2} on {3} {4} to complete this transaction.,يلزم توفر {0} وحدة من {1} في {2} بتاريخ {3} {4} لإكمال هذه المعاملة.,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
{} To Bill,{} للفوترة,quorum-confirmed-payload,AI draft; requires independent A1/A2/A3 quorum.,stage6-W6-3 batch-03 owner-approved 2026-09-24,0b9f7a86923b4c53fbf65dfa3d7b6bfbed2518fbfbbf5dedd2012c414bcb8025
